"_id","emotion","id","negative_prob","positive_prob"
"6039c317c24900009500a236","1","CaFxkbE1A","0.25983","0.740171"
"6039c317c24900009500a237","-1","FhRD32EKX","0.835402","0.164598"
"6039c317c24900009500a238","-1","Dlv0nBF8F","0.864502","0.135498"
"6039c317c24900009500a239","1","A5Y6kEbjr","0.0691908","0.930809"
"6039c317c24900009500a23a","1","BFsTuzfHU","0.164128","0.835872"
"6039c317c24900009500a23b","-1","AqCydyoQe","0.559956","0.440044"
"6039c317c24900009500a23c","-1","yE6Byh8KI","0.825642","0.174358"
"6039c317c24900009500a23d","-1","AlrD50nIh","0.827232","0.172768"
"6039c317c24900009500a23e","1","C9k9L2fxi","0.0709039","0.929096"
"6039c317c24900009500a23f","-1","yDkQRp1mz","0.972428","0.0275723"
"6039c317c24900009500a240","1","Cf5kq1PZu","0.0927207","0.907279"
"6039c317c24900009500a241","-1","CsRlyDLx0","0.722607","0.277393"
"6039c317c24900009500a242","-1","CqtVrpr2D","0.998885","0.00111507"
"6039c317c24900009500a243","0","DA3Ogjvyt","0.528987","0.471013"
"6039c317c24900009500a244","-1","Bp58Qrr5m","0.75353","0.24647"
"6039c317c24900009500a245","1","DeYjWDeuW","0.335431","0.664569"
"6039c317c24900009500a246","-1","IqM32E8p5","0.988723","0.0112775"
"6039c317c24900009500a247","-1","CyePzFTjB","0.999792","0.00020826"
"6039c317c24900009500a248","1","CbJjCwoN1","0.166318","0.833682"
"6039c317c24900009500a249","1","zte9C9xzR","0.000430402","0.99957"
"6039c317c24900009500a24a","1","G3iWT5L9L","0.397228","0.602772"
"6039c317c24900009500a24b","1","CvBxj5H3X","0.0512712","0.948729"
"6039c317c24900009500a24c","1","CnjVz1Un5","0.0916329","0.908367"
"6039c317c24900009500a24d","-1","C3WQnwjBX","0.998149","0.00185123"
"6039c317c24900009500a24e","1","HAJvVkx77","0.0445022","0.955498"
"6039c317c24900009500a24f","-1","CwvR767kG","0.973379","0.0266206"
"6039c317c24900009500a250","-1","B8VTo7X08","0.999832","0.000168055"
"6039c317c24900009500a251","1","IdNlj2GcF","0.00682103","0.993179"
"6039c317c24900009500a252","-1","z6gtOnEU4","0.999473","0.000526759"
"6039c317c24900009500a253","-1","F3uJaFHQ6","0.99997","3.01613e-05"
"6039c317c24900009500a254","-1","CcqyDle8J","0.982422","0.0175781"
"6039c317c24900009500a255","-1","yBoTHzg3S","0.828946","0.171054"
"6039c317c24900009500a256","1","zpzC85Wyy","0.44881","0.55119"
"6039c317c24900009500a257","-1","DyY5Kti2u","0.750004","0.249996"
"6039c317c24900009500a258","-1","Fhu4CfZS7","0.999964","3.60121e-05"
"6039c317c24900009500a259","1","CwfrBycpk","0.128119","0.871881"
"6039c317c24900009500a25a","-1","EC1EkjEum","0.997776","0.00222372"
"6039c317c24900009500a25b","1","CnLWU8mI8","0.14961","0.85039"
"6039c317c24900009500a25c","-1","CkZIK1pcV","0.874205","0.125795"
"6039c317c24900009500a25d","1","A3OsCxB5r","0.0798286","0.920171"
"6039c317c24900009500a25e","-1","zeeIdBdJQ","0.573831","0.426169"
"6039c317c24900009500a25f","-1","CrcEsqCzJ","0.999982","1.75823e-05"
"6039c317c24900009500a260","-1","F4jgQenNS","0.884595","0.115405"
"6039c317c24900009500a261","-1","z9IRVafv5","0.999413","0.000586512"
"6039c317c24900009500a262","-1","BEI9l96So","0.936883","0.0631167"
"6039c317c24900009500a263","1","DvBuAo7w9","0.182474","0.817526"
"6039c317c24900009500a264","-1","zmCVE9YT7","0.616743","0.383257"
"6039c317c24900009500a265","1","zfkrV0CVt","0.346308","0.653692"
"6039c317c24900009500a266","-1","CvMcRve78","0.999616","0.000383581"
"6039c317c24900009500a267","-1","E2zpSB156","0.989099","0.0109008"
"6039c317c24900009500a268","1","F7G7o9Zgn","0.284757","0.715243"
"6039c317c24900009500a269","1","Gnv5aydON","0.0495853","0.950415"
"6039c317c24900009500a26a","1","CdWRmh8qA","0.0553506","0.944649"
"6039c317c24900009500a26b","1","CkbRbcNpf","0.161063","0.838937"
"6039c317c24900009500a26c","1","D0M3iccS5","0.41236","0.58764"
"6039c317c24900009500a26d","0","H5Y6Zmf1q","0.469396","0.530604"
"6039c317c24900009500a26e","-1","A3axu8EYm","0.656102","0.343898"
"6039c317c24900009500a26f","1","B99rTCXcL","0.0153652","0.984635"
"6039c317c24900009500a270","1","CdYfm91PT","0.104098","0.895902"
"6039c317c24900009500a271","-1","z5DM40VNh","0.737154","0.262846"
"6039c317c24900009500a272","1","Cwchrod9u","0.00027422","0.999726"
"6039c317c24900009500a273","1","CdXlnhRPU","0.104444","0.895556"
"6039c317c24900009500a274","1","CdZufALCw","0.161063","0.838937"
"6039c317c24900009500a275","-1","ylqlVrCCB","0.999687","0.000313172"
"6039c317c24900009500a276","-1","EDsnOEk3z","0.996178","0.00382171"
"6039c317c24900009500a277","1","F4nJr82HU","0.0731533","0.926847"
"6039c317c24900009500a278","-1","ExJufaZZZ","0.99913","0.00087018"
"6039c317c24900009500a279","-1","BmFXI5E7U","0.992593","0.00740731"
"6039c317c24900009500a27a","-1","EvmZP8SQS","0.999395","0.000604884"
"6039c317c24900009500a27b","1","zqLLlhojc","0.136235","0.863765"
"6039c317c24900009500a27c","-1","FfYPUwfbF","0.97169","0.0283098"
"6039c317c24900009500a27d","-1","GtJlABGok","0.999453","0.000546739"
"6039c317c24900009500a27e","-1","z6R8VgE5Z","0.989706","0.0102938"
"6039c317c24900009500a27f","-1","AmEd2vXic","0.999774","0.000226486"
"6039c317c24900009500a280","-1","DmGMj4iD0","0.999981","1.89221e-05"
"6039c317c24900009500a281","1","HjypdfaqV","0.0425149","0.957485"
"6039c317c24900009500a282","-1","zB5BUCQ1a","0.963389","0.0366114"
"6039c317c24900009500a283","1","D9xMKkVM7","0.15984","0.84016"
"6039c317c24900009500a284","1","z5XCB6gYV","0.00698198","0.993018"
"6039c317c24900009500a285","1","DhZ8FF85l","0.244378","0.755622"
"6039c317c24900009500a286","1","AzfEVu5AB","0.358359","0.641641"
"6039c317c24900009500a287","1","BkdJpCnkF","0.153743","0.846257"
"6039c317c24900009500a288","-1","FtuQg66lN","0.997826","0.00217427"
"6039c317c24900009500a289","-1","zoB5qhsad","0.840867","0.159133"
"6039c317c24900009500a28a","1","yCNkYtWRE","0.397163","0.602837"
"6039c317c24900009500a28b","-1","CvXj83P2I","0.999988","1.19149e-05"
"6039c317c24900009500a28c","1","zt2xdDXPg","0.0562423","0.943758"
"6039c317c24900009500a28d","-1","yBha8he9A","0.90997","0.0900298"
"6039c317c24900009500a28e","1","yCs8O5Ktr","0.000773377","0.999227"
"6039c317c24900009500a28f","1","A5ClHAYfm","0.179999","0.820001"
"6039c317c24900009500a290","1","ElWeHF1aW","0.00553977","0.99446"
"6039c317c24900009500a291","-1","GtI3Qq1jE","0.999718","0.000281992"
"6039c317c24900009500a292","-1","yBpxIfaSd","0.995678","0.00432178"
"6039c317c24900009500a293","-1","z9iOa1n8n","0.999178","0.000821884"
"6039c317c24900009500a294","-1","FayqHs0BL","0.967964","0.0320362"
"6039c317c24900009500a295","1","C0986cX8s","0.276999","0.723001"
"6039c317c24900009500a296","1","yEiznBj8O","0.0075448","0.992455"
"6039c317c24900009500a297","1","B5Yw1rvxT","0.0999913","0.900009"
"6039c317c24900009500a298","-1","BsRGtyhCl","0.710607","0.289393"
"6039c317c24900009500a299","1","C3c6NcuPv","0.246165","0.753835"
"6039c317c24900009500a29a","1","Ce0c8eswa","0.19641","0.80359"
"6039c317c24900009500a29b","1","DdPXXaVcw","0.0645402","0.93546"
"6039c317c24900009500a29c","-1","CiripbhA7","0.833182","0.166818"
"6039c317c24900009500a29d","-1","AmDAjo9Yg","0.998913","0.00108711"
"6039c317c24900009500a29e","1","B7kpGoxLm","0.180481","0.819519"
"6039c317c24900009500a29f","-1","Dcsb90MWa","0.777072","0.222928"
"6039c317c24900009500a2a0","1","BtDyFf5F5","0.120908","0.879092"
"6039c317c24900009500a2a1","-1","IvqA7yB5t","0.828345","0.171655"
"6039c317c24900009500a2a2","1","B70qbd0YH","0.288379","0.711621"
"6039c317c24900009500a2a3","1","CnFrev6nm","0.0696666","0.930333"
"6039c317c24900009500a2a4","-1","DvsMGsIs3","0.998239","0.00176102"
"6039c317c24900009500a2a5","1","yvAGZoo5t","0.218074","0.781926"
"6039c317c24900009500a2a6","-1","J4MCypKJ8","0.996508","0.00349202"
"6039c317c24900009500a2a7","-1","Dk7kFa9hR","0.943626","0.0563739"
"6039c317c24900009500a2a8","1","Fd5E6C50w","0.13625","0.86375"
"6039c317c24900009500a2a9","-1","zE1Yg2Whq","0.888","0.112"
"6039c317c24900009500a2aa","1","IprjQF3gE","0.412087","0.587912"
"6039c317c24900009500a2ab","-1","zvXDCCpiB","0.725504","0.274496"
"6039c317c24900009500a2ac","1","Cugpw38Tf","0.116567","0.883433"
"6039c317c24900009500a2ad","1","Cn8VQpoUk","0.161063","0.838937"
"6039c317c24900009500a2ae","-1","Civ5EDA9B","0.781956","0.218044"
"6039c317c24900009500a2af","-1","CimNR7GKj","0.659859","0.340141"
"6039c317c24900009500a2b0","1","ChltQjsmP","0.120356","0.879644"
"6039c317c24900009500a2b1","-1","D1gFtiEBa","0.999827","0.000172884"
"6039c317c24900009500a2b2","0","GbzJHhbxL","0.549628","0.450372"
"6039c317c24900009500a2b3","-1","A1ZIq1hEw","0.989426","0.0105738"
"6039c317c24900009500a2b4","1","BDI0ZbdoD","0.0202783","0.979722"
"6039c317c24900009500a2b5","-1","ztTaCrsUR","0.822812","0.177188"
"6039c317c24900009500a2b6","0","yBnBliAJW","0.51652","0.48348"
"6039c317c24900009500a2b7","-1","Gkal04SwV","0.997271","0.00272901"
"6039c317c24900009500a2b8","-1","F4zS0bSj8","0.998729","0.00127114"
"6039c317c24900009500a2b9","1","Clj5e46Cg","0.00996202","0.990038"
"6039c317c24900009500a2ba","1","CxEtGAcVf","0.119657","0.880343"
"6039c317c24900009500a2bb","-1","IvIiJsbWl","0.751924","0.248076"
"6039c317c24900009500a2bc","-1","zsexp35vF","0.594784","0.405216"
"6039c317c24900009500a2bd","-1","AB0fnAJbJ","0.999834","0.0001662"
"6039c317c24900009500a2be","-1","zr439EleN","0.999969","3.15015e-05"
"6039c317c24900009500a2bf","1","EwKiGbpim","0.0963969","0.903603"
"6039c317c24900009500a2c0","1","CiOOspMfj","0.0210988","0.978901"
"6039c317c24900009500a2c1","-1","GgRoc7OTR","0.869616","0.130384"
"6039c317c24900009500a2c2","-1","ylIWvaw3I","0.994008","0.00599211"
"6039c317c24900009500a2c3","-1","zaWjzlLxJ","0.977096","0.022904"
"6039c317c24900009500a2c4","0","A0Ec7cqxG","0.50185","0.49815"
"6039c317c24900009500a2c5","-1","E2AkUsQ38","0.999859","0.000140862"
"6039c317c24900009500a2c6","-1","GzC7Wnj4i","0.993743","0.00625696"
"6039c317c24900009500a2c7","1","DizkOdK01","0.0420407","0.957959"
"6039c317c24900009500a2c8","-1","FbqLUb7WA","0.999923","7.68354e-05"
"6039c317c24900009500a2c9","1","F3rayovVY","0.0123258","0.987674"
"6039c317c24900009500a2ca","-1","zn5IDkGQw","0.995613","0.00438745"
"6039c317c24900009500a2cb","-1","zwe5Tv8Ve","0.93891","0.0610897"
"6039c317c24900009500a2cc","-1","CqcfkDKY8","0.995045","0.00495535"
"6039c317c24900009500a2cd","-1","ChHgWcjrI","0.999924","7.61867e-05"
"6039c317c24900009500a2ce","-1","CFEK8lp65","0.899345","0.100655"
"6039c317c24900009500a2cf","-1","zotzDwyvl","0.998034","0.00196637"
"6039c317c24900009500a2d0","-1","yx2CCbKgN","0.997622","0.00237804"
"6039c317c24900009500a2d1","-1","zqpkVAFb2","0.985471","0.0145294"
"6039c317c24900009500a2d2","1","CwheilNwg","0.000113235","0.999887"
"6039c317c24900009500a2d3","1","CvG2i4lpS","0.00496347","0.995037"
"6039c317c24900009500a2d4","-1","ChLrUmH6j","0.582001","0.417999"
"6039c317c24900009500a2d5","1","Cl2hNulPs","0.0456648","0.954335"
"6039c317c24900009500a2d6","1","CaLtqftPr","0.258181","0.741819"
"6039c317c24900009500a2d7","1","IwQPFpifN","0.0453781","0.954622"
"6039c317c24900009500a2d8","1","C3ZGio53w","0.199783","0.800217"
"6039c317c24900009500a2d9","-1","z6fqZDEAq","0.899444","0.100556"
"6039c317c24900009500a2da","-1","CvyuFuTBp","0.641215","0.358785"
"6039c317c24900009500a2db","-1","CcxVQvUB6","0.97838","0.0216199"
"6039c317c24900009500a2dc","1","ChdUNt0I5","0.138112","0.861888"
"6039c317c24900009500a2dd","-1","Cqku5ButJ","0.999305","0.00069475"
"6039c317c24900009500a2de","1","C3Rb57VmF","0.0500102","0.94999"
"6039c317c24900009500a2df","-1","BoDvV8x3a","0.992684","0.0073157"
"6039c317c24900009500a2e0","1","Ca60kjh95","0.229473","0.770527"
"6039c317c24900009500a2e1","1","CnSorg6VW","0.0752658","0.924734"
"6039c317c24900009500a2e2","-1","CvH7PpHvV","0.999817","0.00018257"
"6039c317c24900009500a2e3","1","DDZs66v3B","0.0920255","0.907974"
"6039c317c24900009500a2e4","-1","CvKurqwHM","0.780208","0.219792"
"6039c317c24900009500a2e5","-1","z1FGMF1sT","0.736184","0.263816"
"6039c317c24900009500a2e6","-1","ys46Zs6t6","0.99621","0.00378961"
"6039c317c24900009500a2e7","-1","Bt5Hf22Ee","0.996977","0.00302288"
"6039c317c24900009500a2e8","1","DzpCRzEnA","0.0012475","0.998753"
"6039c317c24900009500a2e9","1","zmjFXwaXy","0.350413","0.649587"
"6039c317c24900009500a2ea","-1","B9xR1DpEE","0.682654","0.317346"
"6039c317c24900009500a2eb","1","AqsreaQT4","0.1474","0.8526"
"6039c317c24900009500a2ec","1","A5iK9gr85","0.0166098","0.98339"
"6039c317c24900009500a2ed","1","DEtSp7rOC","0.20707","0.79293"
"6039c317c24900009500a2ee","0","Hg37abLpr","0.518694","0.481306"
"6039c317c24900009500a2ef","-1","zwDCe4iVp","0.870813","0.129187"
"6039c317c24900009500a2f0","-1","ztdtSwR9Z","0.999625","0.000374891"
"6039c317c24900009500a2f1","1","yArfyAfoo","0.0741749","0.925825"
"6039c317c24900009500a2f2","1","BgRHQ1BGM","0.136255","0.863745"
"6039c317c24900009500a2f3","-1","BxCStiyY4","0.947518","0.0524819"
"6039c317c24900009500a2f4","-1","Hq3gQvNlu","0.924597","0.0754026"
"6039c317c24900009500a2f5","1","z2Qc01X7i","0.00943393","0.990566"
"6039c317c24900009500a2f6","1","zAczP4Nfu","0.0164465","0.983554"
"6039c317c24900009500a2f7","-1","Fki0GtxIQ","0.999876","0.000123993"
"6039c317c24900009500a2f8","-1","EbZHuCq2J","0.999934","6.56933e-05"
"6039c317c24900009500a2f9","1","GzwnOCpKx","0.0551867","0.944813"
"6039c317c24900009500a2fa","-1","F9LrQdtxk","0.825834","0.174166"
"6039c317c24900009500a2fb","1","Cl2ay280m","0.0241437","0.975856"
"6039c317c24900009500a2fc","-1","CocqB36Yj","0.96765","0.0323497"
"6039c317c24900009500a2fd","-1","H80PCgErh","0.717801","0.282199"
"6039c317c24900009500a2fe","-1","HlCmE4Gps","0.986716","0.0132843"
"6039c317c24900009500a2ff","1","EwA3LwXO9","0.230761","0.769239"
"6039c317c24900009500a300","1","Ce1BiqQeM","0.30523","0.69477"
"6039c317c24900009500a301","1","Doxgb5odk","0.38416","0.61584"
"6039c317c24900009500a302","-1","GmYBZt8uI","0.999954","4.58196e-05"
"6039c317c24900009500a303","1","CaGizmmZm","0.0202801","0.97972"
"6039c317c24900009500a304","1","DvjJ1CZoV","0.299686","0.700314"
"6039c317c24900009500a305","-1","IzPGw5rId","0.991134","0.00886583"
"6039c317c24900009500a306","-1","I6zBkvRbY","0.782253","0.217747"
